ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Living_With,Customer_Age,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Acceptance_Rate,Channel_Preference,Average_Purchase_Amount,Campaign_Engagement,Num_Children,Family_Size
4136,1992,Undergraduate,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,Alone,20,119,7,0,0.0,Web,17.0,0.0,1,2
803,1968,Graduate,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,Partner,45,21,3,0,0.0,Store,7.0,0.0,2,4
4298,1973,Postgraduate,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Partner,41,10,3,0,0.0,Store,3.3333333333333335,0.0,1,3
10833,1975,Graduate,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,Partner,39,973,24,1,0.2,Store,40.541666666666664,0.4,1,3
9606,1965,Postgraduate,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,Partner,48,1536,12,2,0.4,Store,128.0,0.5,0,2
8534,1952,Graduate,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,Partner,61,992,24,1,0.2,Store,41.333333333333336,0.4,2,4
5153,1967,Postgraduate,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,Partner,46,1529,32,1,0.2,Web,47.78125,0.5,1,3
961,1972,Graduate,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,Partner,41,860,15,0,0.0,Web,57.333333333333336,0.0,1,3
5011,1963,Graduate,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,Alone,50,928,21,0,0.0,Catalog,44.19047619047619,0.0,1,2
6653,1970,Postgraduate,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,Partner,42,418,14,0,0.0,Web,29.857142857142858,0.0,2,4
9094,1955,Undergraduate,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,Partner,57,587,14,0,0.0,Web,41.92857142857143,0.0,1,3
810,1975,Graduate,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,Partner,39,641,17,0,0.0,Store,37.705882352941174,0.0,1,3
5493,1976,Graduate,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,Partner,38,23,3,1,0.2,Store,7.666666666666667,0.5,2,4
2147,1969,Graduate,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,Partner,44,2279,22,2,0.4,Store,103.5909090909091,0.5,0,2
5107,1973,Postgraduate,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,Alone,41,49,4,1,0.2,Store,12.25,0.5,2,3
3979,1983,Postgraduate,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,Alone,30,1779,16,1,0.2,Store,111.1875,0.3,0,1
6049,1982,Postgraduate,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,Partner,31,1804,26,2,0.4,Store,69.38461538461539,0.7,0,2
8147,1960,Graduate,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,Partner,53,48,5,0,0.0,Store,9.6,0.0,2,4
1857,1952,Graduate,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,Alone,62,83,5,0,0.0,Web,16.6,0.0,2,3
3910,1975,Graduate,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,Alone,38,1862,17,3,0.6,Catalog,109.52941176470588,1.0,0,1
5207,1963,Postgraduate,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,Partner,49,793,19,0,0.0,Web,41.73684210526316,0.0,2,4
11114,1970,Graduate,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,Partner,43,84,6,0,0.0,Store,14.0,0.0,1,3
5429,1948,Postgraduate,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,Partner,65,183,9,0,0.0,Web,20.333333333333332,0.0,1,3
9400,1958,Undergraduate,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,Alone,56,1383,18,0,0.0,Web,76.83333333333333,0.0,0,1
1740,1944,Graduate,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,Partner,70,999,14,1,0.2,Web,71.35714285714286,0.4,0,2
7488,1963,Postgraduate,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,Alone,50,825,21,0,0.0,Store,39.285714285714285,0.0,1,2
195,1972,Graduate,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,Alone,40,246,10,1,0.2,Web,24.6,0.5,1,2
635,1966,Postgraduate,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,Partner,47,610,17,0,0.0,Web,35.88235294117647,0.0,2,4
7527,1968,Postgraduate,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,Alone,44,76,6,0,0.0,Store,12.666666666666666,0.0,1,2
10319,1971,Graduate,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,Partner,42,1286,18,1,0.2,Store,71.44444444444444,0.4,1,3
2296,1975,Postgraduate,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,Partner,38,30,3,1,0.2,Store,10.0,0.5,1,3
10637,1964,Graduate,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,Partner,49,99,6,0,0.0,Web,16.5,0.0,3,5
2931,1978,Graduate,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,Alone,34,1192,22,1,0.2,Store,54.18181818181818,0.2,0,1
907,1975,Graduate,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,Partner,38,362,13,0,0.0,Store,27.846153846153847,0.0,1,3
3698,1983,Graduate,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,Partner,29,2130,18,1,0.2,Store,118.33333333333333,0.3,0,2
9516,1971,Undergraduate,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,Alone,41,1229,26,2,0.4,Store,47.26923076923077,0.5,0,1
679,1957,Postgraduate,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,Partner,55,38,4,0,0.0,Store,9.5,0.0,2,4
7384,1951,Postgraduate,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,Partner,62,485,15,0,0.0,Web,32.333333333333336,0.0,0,2
5043,1951,Undergraduate,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,Partner,61,434,11,0,0.0,Store,39.45454545454545,0.0,0,2
5267,1970,Graduate,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Alone,43,44,4,0,0.0,Store,11.0,0.0,1,2
339,1972,Postgraduate,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,Partner,40,496,16,1,0.2,Web,31.0,0.4,1,3
2516,1969,Undergraduate,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,Partner,44,78,5,0,0.0,Store,15.6,0.0,2,4
9010,1972,Postgraduate,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,Partner,41,2346,22,3,0.6,Store,106.63636363636364,1.0,0,2
378,1971,Graduate,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,Partner,41,794,19,0,0.0,Store,41.78947368421053,0.0,0,2
4808,1956,Graduate,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Partner,57,17,3,0,0.0,Store,5.666666666666667,0.0,0,2
5068,1971,Graduate,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Alone,42,26,4,0,0.0,Web,6.5,0.0,1,2
7628,1973,Undergraduate,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Partner,41,76,6,0,0.0,Store,12.666666666666666,0.0,1,3
7128,1977,Postgraduate,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Alone,36,15,3,0,0.0,Store,5.0,0.0,2,3
2811,1963,Postgraduate,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Alone,51,62,5,0,0.0,Store,12.4,0.0,2,3
3551,1954,Postgraduate,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,Partner,60,198,8,0,0.0,Store,24.75,0.0,1,3
1663,1978,Postgraduate,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Partner,35,49,4,0,0.0,Web,12.25,0.0,1,3
5543,1966,Graduate,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,Partner,47,802,20,1,0.2,Store,40.1,0.4,1,3
1577,1946,Graduate,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,Partner,68,1736,14,1,0.2,Catalog,124.0,0.3,0,2
10641,1978,Graduate,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,Alone,34,57,6,0,0.0,Store,9.5,0.0,2,3
6024,1953,Graduate,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,Partner,60,2302,18,3,0.6,Catalog,127.88888888888889,0.8999999999999999,0,2
1878,1985,Undergraduate,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Partner,29,37,5,0,0.0,Store,7.4,0.0,0,2
3099,1970,Graduate,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,Alone,43,310,11,0,0.0,Web,28.181818181818183,0.0,2,3
6055,1979,Graduate,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,Partner,33,1305,18,1,0.2,Store,72.5,0.4,0,2
5841,1966,Graduate,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,Partner,47,832,21,0,0.0,Web,39.61904761904762,0.0,1,3
3972,1976,Graduate,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,Partner,37,401,13,0,0.0,Web,30.846153846153847,0.0,2,4
4394,1965,Postgraduate,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,Partner,49,1501,22,2,0.4,Store,68.22727272727273,0.7,0,2
5758,1982,Graduate,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,Partner,32,1189,27,4,0.8,Store,44.03703703703704,1.1,0,2
6658,1972,Graduate,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,Partner,41,1194,25,0,0.0,Store,47.76,0.0,1,3
4603,1960,Postgraduate,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,Partner,54,656,19,0,0.0,Store,34.526315789473685,0.0,1,3
8427,1956,Postgraduate,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,Alone,56,1540,22,0,0.0,Store,70.0,0.0,0,1
10260,1965,Postgraduate,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Partner,48,311,12,0,0.0,Web,25.916666666666668,0.0,1,3
7143,1955,Undergraduate,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,Partner,58,820,21,0,0.0,Store,39.04761904761905,0.0,1,3
8789,1989,Undergraduate,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,Partner,25,274,11,0,0.0,Store,24.90909090909091,0.0,1,3
6197,1962,Postgraduate,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Alone,51,57,6,0,0.0,Web,9.5,0.0,2,3
4554,1965,Graduate,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,Partner,48,448,13,0,0.0,Store,34.46153846153846,0.0,1,3
4937,1973,Undergraduate,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Partner,41,44,4,0,0.0,Store,11.0,0.0,2,4
1920,1972,Graduate,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,Partner,41,102,6,0,0.0,Web,17.0,0.0,2,4
8749,1984,Graduate,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,Partner,30,61,4,0,0.0,Store,15.25,0.0,1,3
1650,1960,Postgraduate,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,Partner,53,1643,26,0,0.0,Store,63.19230769230769,0.0,0,2
10377,1958,Postgraduate,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,Partner,55,397,12,0,0.0,Web,33.083333333333336,0.0,1,3
9206,1968,Graduate,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,Partner,46,1121,24,1,0.2,Store,46.708333333333336,0.3,1,3
10971,1977,Graduate,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,Alone,35,473,12,1,0.2,Web,39.416666666666664,0.5,2,3
6398,1974,Undergraduate,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Partner,40,50,6,0,0.0,Web,8.333333333333334,0.0,1,3
7937,1982,Graduate,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,Partner,32,58,6,0,0.0,Web,9.666666666666666,0.0,0,2
839,1975,Postgraduate,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,Partner,38,170,8,0,0.0,Store,21.25,0.0,1,3
158,1945,Postgraduate,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,Partner,68,1196,16,1,0.2,Web,74.75,0.5,0,2
4832,1979,Graduate,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,Partner,35,101,6,0,0.0,Web,16.833333333333332,0.0,1,3
5621,1969,Graduate,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,Partner,43,316,12,0,0.0,Web,26.333333333333332,0.0,2,4
1945,1962,Graduate,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,Partner,51,1400,18,2,0.4,Web,77.77777777777777,0.6000000000000001,1,3
5147,1948,Graduate,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,Alone,65,1424,26,0,0.0,Store,54.76923076923077,0.0,0,1
2535,1978,Postgraduate,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,Partner,34,844,19,3,0.6,Store,44.421052631578945,0.8999999999999999,1,3
11039,1975,Graduate,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,Partner,38,311,11,0,0.0,Web,28.272727272727273,0.0,1,3
9495,1982,Graduate,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,Partner,31,1149,16,0,0.0,Catalog,71.8125,0.0,0,2
9635,1983,Postgraduate,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,Partner,31,129,7,0,0.0,Web,18.428571428571427,0.0,0,2
2173,1952,Graduate,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Alone,61,32,4,0,0.0,Store,8.0,0.0,1,2
942,1982,Graduate,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,Alone,30,299,11,0,0.0,Web,27.181818181818183,0.0,1,2
9386,1962,Graduate,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,Partner,52,320,12,1,0.2,Store,26.666666666666668,0.4,1,3
5510,1977,Postgraduate,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,Partner,35,441,13,0,0.0,Store,33.92307692307692,0.0,1,3
873,1949,Postgraduate,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,Partner,63,1178,17,1,0.2,Store,69.29411764705883,0.4,2,4
2253,1990,Graduate,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,Partner,23,85,5,0,0.0,Store,17.0,0.0,0,2
5181,1982,Undergraduate,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,Alone,31,24,3,0,0.0,Store,8.0,0.0,1,2
979,1975,Graduate,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Alone,38,112,6,0,0.0,Store,18.666666666666668,0.0,1,2
10390,1959,Undergraduate,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Partner,54,30,4,0,0.0,Store,7.5,0.0,1,3
4698,1983,Postgraduate,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,Partner,30,410,14,0,0.0,Store,29.285714285714285,0.0,0,2
7793,1976,Graduate,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,Partner,37,800,21,1,0.2,Web,38.095238095238095,0.4,1,3
1745,1962,Postgraduate,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,Alone,51,1313,19,0,0.0,Store,69.10526315789474,0.0,0,1
10590,1956,Postgraduate,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,Partner,57,1483,22,0,0.0,Store,67.4090909090909,0.0,0,2
5080,1993,Graduate,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,Alone,20,1258,16,0,0.0,Web,78.625,0.0,0,1
8369,1987,Graduate,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,Partner,25,28,3,0,0.0,Store,9.333333333333334,0.0,1,3
5232,1965,Graduate,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,Partner,49,227,10,0,0.0,Store,22.7,0.0,1,3
2407,1982,Graduate,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,Partner,30,1555,19,1,0.2,Store,81.84210526315789,0.3,0,2
3834,1962,Graduate,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,Alone,51,861,21,0,0.0,Store,41.0,0.0,1,2
7912,1978,Graduate,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,Partner,35,103,6,1,0.2,Web,17.166666666666668,0.5,1,3
7712,1946,Postgraduate,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,Alone,68,634,18,0,0.0,Store,35.22222222222222,0.0,0,1
1065,1963,Graduate,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,Alone,50,1918,18,0,0.0,Catalog,106.55555555555556,0.0,0,1
7275,1971,Postgraduate,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Alone,42,131,7,0,0.0,Store,18.714285714285715,0.0,2,3
1343,1968,Graduate,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,Partner,44,586,16,0,0.0,Web,36.625,0.0,2,4
1384,1992,Undergraduate,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,Partner,21,62,5,1,0.2,Web,12.4,0.5,1,3
9967,1974,Graduate,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,Alone,39,447,14,0,0.0,Store,31.928571428571427,0.0,2,3
6181,1950,Undergraduate,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,Partner,62,939,26,0,0.0,Store,36.11538461538461,0.0,0,2
10507,1977,Undergraduate,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,Alone,36,797,11,1,0.2,Store,72.45454545454545,0.4,1,2
2674,1958,Postgraduate,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,Alone,54,1143,15,0,0.0,Web,76.2,0.0,1,2
2698,1976,Graduate,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,Alone,37,415,14,0,0.0,Web,29.642857142857142,0.0,1,2
3231,1973,Graduate,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Partner,40,30,4,0,0.0,Store,7.5,0.0,1,3
4096,1968,Postgraduate,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Alone,45,187,9,0,0.0,Web,20.77777777777778,0.0,1,2
10476,1958,Graduate,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,Partner,56,251,10,0,0.0,Store,25.1,0.0,1,3
5948,1975,Graduate,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,Alone,39,237,10,0,0.0,Store,23.7,0.0,1,2
9140,1960,Undergraduate,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,Partner,53,91,6,0,0.0,Store,15.166666666666666,0.0,2,4
10258,1965,Postgraduate,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Alone,48,35,4,0,0.0,Store,8.75,0.0,3,4
5675,1960,Postgraduate,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,Alone,52,493,16,1,0.2,Store,30.8125,0.4,1,2
4743,1969,Postgraduate,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,Partner,44,971,23,0,0.0,Store,42.21739130434783,0.0,1,3
8805,1960,Graduate,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,Alone,52,371,13,0,0.0,Web,28.53846153846154,0.0,1,2
1542,1975,Graduate,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,Alone,38,396,14,0,0.0,Store,28.285714285714285,0.0,3,4
6770,1985,Graduate,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,Partner,28,68,5,1,0.2,Web,13.6,0.5,1,3
8773,1971,Postgraduate,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,Partner,42,322,12,1,0.2,Store,26.833333333333332,0.4,1,3
10420,1955,Postgraduate,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,Alone,59,222,9,0,0.0,Web,24.666666666666668,0.0,1,2
